Theor.Mass,S_4,I_4,D_4,S_9,I_9,D_9,S_10,I_10,D_10,S_12A,I_12A,D_12A,S_12B,I_12B,D_12B
Label,Spring,Spring,Spring,Summer,Summer,Summer,Autumn,Autumn,Autumn,Winter,Winter,Winter,Winter,Winter,Winter
330.1729755,0,0,0,0,0,0,0,0,0,22180,0,0,0,0,0
330.1733555,0,0,0,0,0,24220,23980,0,0,0,26490,0,0,20750,23900
330.1758579,0,0,0,27480,27860,0,0,29440,22830,0,0,26630,0,0,0
330.1828715,0,29350,0,0,0,0,0,0,0,0,0,0,0,0,0
330.1852408,33250,0,26640,0,0,0,0,0,0,0,0,0,0,0,0
330.2063702,0,0,0,0,0,0,0,0,17290,17420,0,13050,18950,17110,13470
330.2176036,0,13460,0,0,0,0,0,0,0,0,0,0,0,0,0
330.2427557,0,0,0,0,0,0,0,0,0,0,10290,0,0,0,0
331.021212,26660,0,11610,0,0,0,0,0,0,0,0,0,0,0,0
331.0448437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331.0600999,0,74830,0,0,0,0,0,0,0,0,0,0,0,0,0
331.0634707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331.0787268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331.0812292,0,0,0,0,29010,0,35140,24560,22670,37910,21530,0,33410,24340,22690
331.0825667,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,0
331.094116,0,218100,0,0,0,0,0,0,0,0,0,0,0,0,0
331.0964854,0,0,223500,0,0,0,0,0,0,0,0,0,0,0,0
331.1151123,0,0,0,0,0,0,93940,0,0,112700,0,0,89470,0,0
331.1176147,0,0,0,103000,98050,90510,0,81680,79460,0,77840,76020,0,84720,71040
331.1540003,0,0,0,108000,89040,79200,89350,72110,0,89010,71380,61220,86650,76550,64630
331.1652336,103900,74630,71150,0,0,0,0,0,0,0,0,0,0,0,0
331.186363,76700,0,63730,0,0,0,0,0,0,0,0,0,0,0,0
331.1880164,0,0,0,0,43110,0,85350,0,0,0,0,0,0,0,0
331.1903858,0,0,0,73560,0,0,0,0,0,0,0,0,0,0,0
331.2016192,0,0,0,0,0,0,0,0,0,0,55190,49410,0,47300,0
331.2090127,0,0,0,0,0,0,0,0,0,24720,0,0,0,0,0
331.2115151,0,0,0,26480,36220,0,0,0,0,0,0,0,25840,0,0
331.2128525,0,0,0,0,0,31130,0,0,0,0,0,0,0,0,0
331.2267713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.0764782,0,0,0,14800,0,0,13830,11030,0,0,0,10470,13380,0,0
332.0773466,0,0,0,0,0,0,0,0,11840,12650,0,0,0,0,0
332.079849,0,0,0,0,0,10660,0,0,0,0,0,0,0,0,0
332.0818384,0,0,0,0,11220,0,0,0,0,0,0,0,0,0,0
332.0917344,111100,115400,108900,0,0,0,0,0,0,0,0,0,0,0,0
332.1128637,0,0,0,0,0,0,47530,0,0,49130,0,0,38660,0,0
332.1137321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.1162345,0,0,0,46290,0,0,0,39980,35890,0,0,0,0,0,0
332.1281199,0,88120,0,0,0,0,0,0,0,0,0,0,0,0,0
332.15262,0,0,0,0,0,0,40990,40280,37940,35960,38490,0,0,0,34320
332.1551225,0,0,0,55060,0,37590,0,0,0,0,0,35970,33540,38730,0
332.1645054,59430,58910,53830,0,0,0,0,0,0,0,0,0,0,0,0
332.1886256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.1890056,0,0,0,38450,37340,42390,37350,32280,28020,19650,0,25120,0,27410,22410
332.1968681,33910,37340,37260,0,0,0,0,0,0,0,0,0,0,0,0
332.2220202,0,0,0,19660,19700,19790,18720,18560,21150,15390,21850,17760,14980,0,20050
332.2332536,0,10850,0,0,0,0,0,0,0,0,0,0,0,0,0
332.2584058,0,0,0,11190,0,12110,0,0,0,0,0,0,0,0,0
333.0334912,46610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.036862,0,27310,19160,0,0,0,0,0,0,0,0,0,0,0,0
333.0546206,0,0,0,0,0,0,13180,0,0,0,0,0,0,0,0
333.0604938,0,0,0,17150,0,0,0,0,0,15890,0,0,0,0,0
333.0928566,0,0,0,0,0,0,0,0,0,83650,0,0,0,0,0
333.0943769,0,0,0,0,0,0,0,0,0,0,0,0,73440,0,0
333.0968793,0,0,0,80970,0,0,0,56910,54150,0,0,0,0,64850,0
333.1081127,357900,283600,281700,0,0,0,0,0,0,0,0,0,0,0,0
333.1307624,0,0,0,0,0,0,173400,0,0,188200,0,0,142200,0,0
333.1332648,0,0,0,164600,141500,120000,0,110700,112900,0,104600,101300,0,129000,103200
333.1696503,0,0,0,97880,64130,0,88260,0,0,69840,51510,50550,64650,0,0
333.1709877,0,0,0,0,0,0,0,68230,0,0,0,0,0,0,0
333.1730211,0,0,0,0,0,0,0,0,0,0,0,0,0,60390,0
333.1808837,68530,24970,26930,0,0,0,0,0,0,0,0,0,0,0,0
333.2060358,0,0,0,0,0,11110,0,0,0,0,0,0,0,0,0
333.2172692,26650,10900,0,0,0,0,0,0,0,0,0,0,0,0,0
333.2424213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334.0346134,0,11140,0,0,0,0,0,0,0,0,0,0,0,0,0
334.0921283,0,0,0,0,0,25020,31300,24330,0,0,26180,23660,0,0,0
334.0929967,0,0,0,29990,27030,0,0,0,22610,0,0,0,0,0,0
334.0954991,0,0,0,0,0,0,0,0,0,0,0,0,0,26990,22800
334.0974884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334.1073844,136100,133400,133000,0,0,0,0,0,0,0,0,0,0,0,0
334.1293822,0,0,0,0,0,0,0,0,0,68060,0,0,58700,55530,0
334.1318846,0,0,0,0,0,60500,71840,0,57180,0,53280,0,0,0,0
334.1341172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334.1437699,0,77380,71720,0,0,0,0,0,0,0,0,0,0,0,0
334.1682701,0,0,0,53120,39880,38430,42090,36790,0,33710,0,28360,33130,39260,0
334.1801554,63880,0,57980,0,0,0,0,0,0,0,0,0,0,0,0
334.2012848,0,0,0,40950,35870,0,0,0,34250,0,36130,0,0,0,31230
334.2046556,0,0,0,0,0,31140,31020,32760,0,29660,0,30930,29970,36050,0
334.2125182,0,24880,19390,0,0,0,0,0,0,0,0,0,0,0,0
334.2376703,0,0,0,16000,0,12590,0,13120,0,0,0,0,0,0,0
335.018629,0,0,11860,0,0,0,0,0,0,0,0,0,0,0,0
335.0239891,0,11260,0,0,0,0,0,0,0,0,0,0,0,0,0
335.0491413,0,69540,0,0,0,0,0,0,0,0,0,0,0,0,0
335.0525121,106200,0,63000,0,0,0,0,0,0,0,0,0,0,0,0
335.0761439,0,0,0,35080,24320,0,0,0,18050,0,0,22320,0,23880,0
335.1085066,0,0,0,0,0,0,0,0,0,0,0,0,141800,0,0
335.1125294,0,0,0,148100,130800,116400,158900,106500,106800,189000,112000,99420,0,121300,100900
335.1237628,0,204200,206600,0,0,0,0,0,0,0,0,0,0,0,0
335.1464125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.1489149,0,0,0,171800,130400,112700,0,0,0,178800,0,85670,142400,90090,0
335.1502523,0,0,0,0,0,0,0,95910,96930,0,0,0,0,0,91920
335.1853004,0,0,0,54040,0,0,48860,0,0,32490,0,0,34030,0,0
335.1886712,0,0,0,0,0,0,0,30480,0,0,0,0,0,0,21370
335.1965338,36160,19010,22100,0,0,0,0,0,0,0,0,0,0,0,0
335.2046396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.2151607,0,0,0,0,0,0,13490,0,0,0,0,0,0,0,0
335.2216859,0,0,0,12690,0,0,0,0,0,0,0,0,0,0,0
335.2329193,28480,28440,34400,0,0,0,0,0,0,0,0,0,0,0,0
335.2580714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.0502635,32040,22390,0,0,0,0,0,0,0,0,0,0,0,0,0
336.0521139,0,0,23450,0,0,0,0,0,0,0,0,0,0,0,0
336.076753,0,0,0,10760,0,0,0,0,0,0,0,0,0,0,0
336.1077783,0,0,0,0,0,0,0,44760,0,49660,44480,0,0,0,42800
336.1086467,0,0,0,0,0,45330,49730,0,40000,0,0,42290,48020,44290,0
336.1111492,0,0,0,56130,47620,0,0,0,0,0,0,0,0,0,0
336.1131385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.1230345,0,103900,96700,0,0,0,0,0,0,0,0,0,0,0,0
336.124885,119600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.1450323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51730
336.1475347,0,0,0,80470,67130,0,71010,51770,47910,52610,46390,48110,47530,53530,0
336.1497673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.15942,59560,64680,61050,0,0,0,0,0,0,0,0,0,0,0,0
336.1839202,0,0,0,0,32970,30760,30880,0,0,0,0,0,25550,31420,0
336.1917827,0,49060,0,0,0,0,0,0,0,0,0,0,0,0,0
336.2169349,0,0,0,40330,28830,0,34220,0,0,27430,0,0,29950,0,25840
336.2203057,0,0,0,0,0,26320,0,26890,24350,0,30420,21720,0,27470,0
336.2281683,0,25240,0,0,0,0,0,0,0,0,0,0,0,0,0
336.2298217,19990,0,30480,0,0,0,0,0,0,0,0,0,0,0,0
336.2533204,0,0,0,13390,0,0,0,0,0,0,0,0,0,0,0
337.0284058,19310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.0471658,0,37860,0,0,0,0,0,0,0,0,0,0,0,0,0
337.0647913,198800,151000,0,0,0,0,0,0,0,0,0,0,0,0,0
337.0681621,0,0,123900,0,0,0,0,0,0,0,0,0,0,0,0
337.0706646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.0859207,0,0,0,0,0,0,0,0,0,83660,0,0,0,0,0
337.0917939,0,0,0,70960,0,57980,0,50730,45600,0,50820,48330,0,0,0
337.0976671,0,0,0,0,85690,0,0,0,0,0,0,0,0,0,0
337.1281794,0,0,0,0,0,128600,204900,130000,0,223800,126900,0,185800,123500,0
337.1295168,0,0,0,0,146500,0,0,0,128000,0,0,111400,0,0,103200
337.1394128,158200,100200,108100,0,0,0,0,0,0,0,0,0,0,0,0
337.1586917,45480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.1620625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.1645649,0,0,0,115200,0,0,98520,0,0,95710,0,0,84610,0,0
337.1659024,0,0,0,0,0,62740,0,0,0,0,0,0,0,0,0
337.2009504,0,0,0,24820,0,0,20180,0,0,0,0,0,0,0,0
337.2121838,30680,20040,22310,0,23450,0,0,0,0,0,0,0,0,0,0
337.2162066,0,0,0,0,0,0,0,13480,19790,0,0,0,0,0,11050
337.2195774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.2202897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.2220798,0,0,0,13010,0,0,0,0,0,0,0,0,0,0,0
337.2234172,0,0,0,0,0,0,0,0,0,0,0,0,10410,0,0
337.2333132,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0
337.237336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.2485693,12960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.2726895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.2737215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338.0506574,0,21420,28930,0,0,0,0,0,0,0,0,0,0,0,0
338.0681462,41190,34180,0,0,0,0,0,0,0,0,0,0,0,0,0
338.0870429,0,0,0,0,0,0,0,0,0,0,15990,0,0,16370,0
338.0904137,0,0,0,0,0,14750,0,0,0,0,0,17750,21860,0,0
338.0924031,0,0,0,19440,17970,0,0,0,10320,20930,0,0,0,0,0
338.0929161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338.1242968,0,0,0,0,0,52470,0,53630,0,0,0,52520,55550,55510,0
338.1267992,0,0,0,0,0,0,56290,0,49870,0,46530,0,0,0,47920
338.1287886,0,0,0,70260,0,0,0,0,0,0,0,0,0,0,0
338.1386845,68160,63800,0,0,0,0,0,0,0,0,0,0,0,0,0
338.1420554,0,0,62160,0,0,0,0,0,0,0,0,0,0,0,0
338.1606823,0,0,0,0,0,39170,0,0,39910,0,0,0,0,0,0
338.1631847,0,0,0,0,0,0,0,43940,0,0,43130,36920,0,38800,40630
338.1654174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338.1750701,0,0,49070,0,0,0,0,0,0,0,0,0,0,0,0
338.1995702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338.2074328,0,50410,53390,0,0,0,0,0,0,0,0,0,0,0,0
338.2325849,0,0,0,0,11920,0,0,11190,10550,0,10960,0,0,11450,0
338.2359557,0,0,0,14540,0,0,0,0,0,0,0,0,11560,0,11550
338.2438183,0,14620,14900,0,0,0,0,0,0,0,0,0,0,0,0
338.3417415,0,0,0,0,14370,0,0,11690,0,0,16630,24220,0,19400,19560
339.0194168,0,0,13220,0,0,0,0,0,0,0,0,0,0,0,0
339.0440559,49670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.0459064,0,39690,40670,0,0,0,0,0,0,0,0,0,0,0,0
339.0838122,180900,143700,0,0,0,0,0,0,0,0,0,0,0,0,0
339.107444,0,0,0,0,78510,66430,0,66490,58140,0,72060,64150,0,73660,58470
339.1227001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.1339335,0,36940,45900,0,0,0,0,0,0,0,0,0,0,0,0
339.1413271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.1438295,0,0,0,0,101700,0,157800,0,0,147800,0,0,113100,0,0
339.1472003,0,0,0,0,0,0,0,0,0,0,0,97020,0,0,0
339.1491897,0,0,0,0,0,105800,0,106800,100200,0,105700,0,0,101700,82570
339.1550629,94810,0,81290,0,0,0,0,0,0,0,0,0,0,0,0
339.170319,51010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.1743418,0,19660,0,0,0,0,0,0,0,0,0,0,0,0,0
339.1777126,0,0,0,0,0,0,0,0,0,0,13100,0,0,0,0
339.180215,0,0,0,35780,12900,0,35280,0,0,0,0,0,0,0,0
339.1954711,0,0,0,0,0,0,0,25930,0,0,15460,18110,0,17740,24370
339.2278339,0,11220,0,0,0,0,0,0,0,0,0,0,0,0,0
339.2352275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.2377299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.2390673,0,0,0,0,0,0,0,0,10530,0,0,0,0,0,0
339.24309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.0564115,19660,26010,17730,0,0,0,0,0,0,0,0,0,0,0,0
340.087167,57840,47120,0,0,0,0,0,0,0,0,0,0,0,0,0
340.102693,0,0,0,0,0,0,0,0,0,0,19720,0,0,0,0
340.1035614,0,0,0,0,0,0,0,0,21680,0,0,16840,0,0,0
340.1060638,0,0,0,0,0,23780,0,0,0,0,0,0,0,0,0
340.1080531,0,0,0,27510,23320,0,0,24030,0,0,0,0,0,24460,0
340.1097065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.1213199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.1291825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.1399469,0,0,0,53500,0,0,0,0,0,0,0,0,0,0,0
340.1424493,0,0,0,0,0,0,0,0,42850,0,0,40240,0,0,40470
340.1444386,0,0,0,0,45230,36350,38790,39410,0,37600,56180,0,39460,47240,0
340.1471843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.1543346,48750,0,52950,0,0,0,0,0,0,0,0,0,0,0,0
340.175464,0,0,0,0,25290,0,0,24680,0,0,0,0,0,0,25390
340.1763324,0,0,0,0,0,0,0,0,28060,25670,25750,24890,0,0,0
340.1788348,0,0,0,39930,0,23660,0,0,0,0,0,0,21890,0,0
340.1907201,24610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.2152203,0,0,0,0,15270,0,0,13430,0,0,14650,0,0,0,0
340.2271056,17130,15060,0,0,0,0,0,0,0,0,0,0,0,0,0
340.2304764,0,0,17560,0,0,0,0,0,0,0,0,0,0,0,0
340.2410847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.2512258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.2545966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.2594684,0,0,0,0,0,0,0,0,0,0,0,22640,0,0,19570
340.9928082,0,11050,10250,0,0,0,0,0,0,0,0,0,0,0,0
340.9986814,17420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.0597059,0,26570,0,0,0,0,0,0,0,0,0,0,0,0,0
341.0615564,0,0,0,12520,0,0,0,0,0,10400,0,0,0,0,0
341.0655792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.0768126,49070,38560,34970,0,0,0,0,0,0,0,0,0,0,0,0
341.0960915,0,63320,57820,0,0,0,0,19070,0,0,0,11960,0,0,0
341.0994623,0,0,0,19840,19140,18990,0,0,18560,0,0,0,17030,0,11920
341.1019647,0,0,0,0,0,0,0,0,0,0,14080,0,0,14210,0
341.1244315,0,0,0,0,0,0,102900,0,0,97110,0,0,0,0,0
341.1284542,0,0,0,0,0,0,0,0,0,0,0,0,84730,0,0
341.1303047,0,0,0,0,0,88310,0,0,0,0,0,88920,0,0,0
341.1383502,0,0,0,37070,0,0,0,0,0,0,0,0,0,0,0
341.1495836,80550,69720,62090,0,0,0,0,0,0,0,0,0,0,0,0
341.1554568,0,0,0,35850,0,0,0,0,0,0,0,0,0,0,0
341.1569772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.1594796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.1648397,0,0,0,0,0,0,80850,0,0,66750,0,0,0,0,0
341.1707129,0,19990,17720,0,0,0,0,0,0,0,0,0,42390,0,0
341.1723663,0,0,0,0,0,0,0,0,0,0,43930,0,0,0,0
341.1747357,0,0,0,0,0,43530,0,49930,46160,0,0,0,0,37680,0
341.1859691,42210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.2111212,0,0,0,20570,0,11330,0,0,0,10990,0,14030,0,0,0
341.243484,0,0,34320,0,0,0,0,0,0,0,0,0,0,0,0
341.2587401,0,0,0,0,0,0,0,0,0,0,0,12160,0,0,0
341.2676041,0,0,0,0,0,29520,0,0,0,0,13380,0,0,0,0
341.2686361,0,0,0,12670,13780,0,0,0,0,0,0,0,0,0,0
342.0720615,36470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.0737149,0,0,30820,0,0,0,0,0,0,0,0,0,0,0,0
342.0760843,0,33500,0,0,0,0,0,0,0,0,0,0,0,0,0
342.0947112,0,0,0,0,0,0,0,0,0,0,0,0,11840,0,0
342.0972137,0,0,0,16100,0,0,0,0,0,0,17230,0,0,0,0
342.0980821,0,0,0,0,0,12370,13370,0,0,13330,0,0,0,0,0
342.1028171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.1124698,52360,0,56160,0,0,0,0,0,0,0,0,28760,0,0,0
342.1237032,0,0,0,0,0,0,0,0,0,0,21670,0,0,0,27900
342.13697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.1394724,0,0,0,0,0,0,0,0,0,0,0,0,0,21880,0
342.141705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.1488553,0,33860,0,0,0,0,0,0,0,0,27280,0,0,0,0
342.1507058,0,0,0,0,0,17060,0,0,0,0,0,0,0,0,0
342.1555969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33150
342.1580994,0,0,0,0,0,0,0,0,19180,0,0,0,0,0,0
342.1600887,0,0,0,0,0,0,0,0,0,0,0,26970,0,0,0
342.1617421,0,0,0,45260,0,0,0,0,0,0,0,0,0,20670,0
342.1659619,0,0,0,0,0,0,0,0,0,0,0,0,25960,0,0
342.1676153,15570,0,15270,0,0,0,0,0,0,0,0,0,0,0,0
342.1699847,0,0,0,0,0,19490,0,0,0,0,0,0,0,0,0
342.1733555,0,21620,0,0,0,0,30970,25220,0,0,0,0,0,0,0
342.1758579,0,0,0,0,0,0,0,0,0,0,20990,0,0,0,0
342.1780905,0,0,0,0,0,0,0,0,17600,0,0,0,0,0,0
342.1852408,0,0,0,0,0,0,0,0,0,0,0,0,0,12670,0
342.1870913,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.191114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.2063702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.2427557,0,15490,13900,0,0,0,0,0,0,0,0,0,0,0,0
342.2668759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343.0178411,0,0,12020,0,0,0,0,0,0,0,0,0,0,0,0
343.0772065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343.0787268,0,0,0,0,0,0,25510,18920,0,0,0,0,0,0,0
343.0812292,0,0,0,32000,20340,21750,0,0,19370,23410,0,15870,24130,17630,17090
343.0825667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343.0924626,153000,109400,0,0,0,0,0,0,0,0,0,0,0,0,0
343.1151123,0,0,0,0,0,0,59400,0,0,56940,46700,0,0,0,0
343.1176147,0,0,0,63280,65420,54540,0,56470,55950,0,0,49010,60020,0,47830
343.1540003,0,0,0,86410,80270,72290,79420,67060,0,79100,67090,68280,0,68190,59660
343.1652336,0,48590,0,0,0,0,0,0,0,0,0,0,0,0,0
343.166887,0,0,51940,0,0,0,0,0,0,0,0,0,0,0,0
343.1903858,0,0,0,0,0,0,0,0,0,0,0,0,31460,0,0
343.2016192,32250,0,17240,0,0,0,0,0,0,0,0,0,0,0,0
343.2267713,0,0,0,14710,0,0,0,0,0,0,0,0,0,0,0
343.2703674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344.0764782,0,0,0,0,0,0,0,0,0,10330,0,0,0,0,0
344.0773466,0,0,0,0,0,0,14720,0,0,0,0,0,0,0,0
344.079849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344.0818384,0,0,0,15370,0,0,0,0,0,0,0,0,0,0,0
344.089365,0,74530,0,0,0,0,0,0,0,0,0,0,0,0,0
344.0917344,72530,0,71010,0,0,0,0,0,0,0,0,0,0,0,0
344.1128637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344.1137321,0,0,0,0,0,0,28720,0,27640,0,0,20600,30380,0,0
344.1162345,0,0,0,0,32120,0,0,0,0,0,0,0,0,25010,0
344.1184672,0,0,0,0,0,0,0,0,0,28590,0,0,0,0,0
344.1281199,67980,74600,71390,0,0,0,0,0,0,0,0,0,0,0,0
344.15262,0,0,0,0,0,27940,34130,0,0,0,0,23860,0,0,0
344.1551225,0,0,0,34680,33490,0,0,34860,0,0,0,0,0,33890,29750
344.1645054,41500,45700,43140,0,0,0,0,0,0,0,0,0,0,0,0
344.1856347,0,0,0,0,0,0,17750,0,0,0,18950,0,0,0,0
344.1890056,0,0,0,23730,24690,19950,0,20790,27080,16010,0,0,19170,19510,0
344.2008909,18560,18130,18630,0,0,0,0,0,0,0,0,0,0,0,0
344.2220202,0,0,0,14120,0,12550,0,0,0,0,0,0,0,0,0
345.0004765,10490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345.0334912,46910,26210,19610,0,0,0,0,0,0,0,0,0,0,0,0
345.0546206,0,0,0,0,0,0,0,0,0,0,0,0,13140,0,0
345.0604938,0,0,0,18760,10270,0,15190,0,0,0,0,0,0,0,0
345.0816232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345.0928566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345.0943769,0,0,0,0,0,0,0,0,0,59190,0,0,0,0,0
345.0968793,0,0,0,53050,52200,44180,55910,46960,40440,0,42960,39680,48360,44110,0
345.0982167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345.1081127,272300,228900,235100,0,0,0,0,0,0,0,0,0,0,0,0
345.1307624,0,0,0,0,0,0,0,0,0,127700,0,0,101100,0,79930
345.1332648,0,0,0,117500,119100,95970,121700,0,91790,0,82640,83080,0,0,0
345.1696503,0,0,0,98000,81150,69010,84370,0,0,80420,61300,0,67300,58930,0
345.1808837,67220,0,30700,0,0,0,0,0,0,0,0,0,0,0,0
345.1907797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345.2036665,0,0,0,0,0,0,0,0,0,0,0,0,0,16150,0
345.2060358,0,0,0,0,0,0,21410,0,0,18560,0,0,0,0,0
345.2172692,23530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345.2424213,0,0,0,11260,0,0,0,0,0,0,0,0,0,0,0
346.036846,13610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346.0921283,0,0,0,0,0,0,23700,0,14120,24440,18690,0,22720,18340,0
346.0929967,0,0,0,0,22510,0,0,0,0,0,0,18320,0,0,16420
346.0954991,0,0,0,0,0,21690,0,18110,0,0,0,0,0,0,0
346.1073844,114400,122200,116600,0,0,0,0,0,0,0,0,0,0,0,0
346.1293822,0,0,0,0,0,0,0,0,0,51170,0,0,0,46020,0
346.1318846,0,0,0,57910,0,0,0,0,41120,0,42740,0,45460,0,0
346.1341172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40300
346.1437699,83390,75250,80020,0,0,0,0,0,0,0,0,0,0,0,0
346.1682701,0,0,0,0,0,0,0,0,35660,31510,33170,28440,0,0,27440
346.1707725,0,0,0,47810,37540,37350,32050,34500,0,0,0,0,0,31660,0
346.1761327,0,46060,0,0,0,0,0,0,0,0,0,0,0,0,0
346.1801554,47080,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346.2012848,0,0,0,29330,0,0,0,21590,0,19570,19920,17830,0,0,19950
346.2046556,0,0,0,0,23240,19680,20580,0,21840,0,0,0,22090,22710,0
346.2125182,0,22630,24800,0,0,0,0,0,0,0,0,0,0,0,0
346.2141716,20100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346.2376703,0,0,0,13640,12430,0,0,11820,0,0,10180,10580,0,0,0
347.0127558,20710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347.0146062,0,10100,0,0,0,0,0,0,0,0,0,0,0,0,0
347.0491413,0,0,54440,0,0,0,0,0,0,0,0,0,0,0,0
347.0525121,91930,67690,0,0,0,0,0,0,0,0,0,0,0,0,0
347.0761439,0,0,0,36090,24020,0,0,18590,14410,0,20460,16960,0,21550,19130
347.1085066,0,0,0,0,0,0,0,0,0,134400,0,0,0,0,0
347.110027,0,0,0,0,0,0,116700,0,0,0,0,0,0,0,0
347.1125294,0,0,0,114900,0,100600,0,96990,87860,0,95200,84770,113900,100300,77820
347.1237628,313800,241600,250100,0,0,0,0,0,0,0,0,0,0,0,0
347.1464125,0,0,0,0,0,0,165700,0,0,173900,0,0,0,0,0
347.1489149,0,0,0,158500,139000,109900,0,101400,97350,0,99170,98690,142500,114200,87280
347.1853004,0,0,0,104900,69950,143200,0,77130,61480,52520,38890,0,52920,0,0
347.1886712,0,0,0,0,0,0,0,0,0,0,0,36030,0,50790,0
347.1965338,35180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347.2005565,0,10420,0,0,0,0,0,0,0,0,0,0,0,0,0
347.2216859,0,0,0,0,0,0,0,0,0,12170,0,0,0,0,0
347.2329193,19500,10820,0,0,0,0,0,0,0,0,0,0,0,0,0
347.2580714,0,0,0,16910,13510,20860,0,0,0,0,0,0,0,0,0
348.0477611,0,25360,0,0,0,0,0,0,0,0,0,0,0,0,0
348.0502635,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348.0713928,0,0,0,0,0,0,0,0,0,13290,0,0,0,0,0
